transaction_id,transaction_date,amount,account_type,category,business_unit,region,customer_id,vendor_id,description
TRX100265,2023-08-25,-36438.03,Expense,Other,Enterprise,South,,VEND1074,Laugh hour employee past trouble enough.
TRX100266,2022-10-04,190879.5,Revenue,Subscription,Retail,South,CUST10306,,Name skin study safe fall.
TRX100267,2022-05-01,107273.72,Revenue,Service,Online,East,CUST10096,,Network doctor energy organization capital certain military.
TRX100268,2023-10-29,-30125.48,Expense,Marketing,Retail,East,,VEND1090,Surface collection boy radio practice hit treatment.
TRX100269,2022-06-23,161371.92,Revenue,Subscription,Retail,North,CUST10066,,Instead full away production appear room.
TRX100270,2022-09-21,216003.38,Revenue,Subscription,Enterprise,East,CUST10079,,During capital thank me.
TRX100271,2023-07-20,-67076.69,Expense,Supplies,Online,West,,VEND1095,Surface concern study.
TRX100272,2022-12-13,-55056.56,Expense,Utilities,Enterprise,West,,VEND1007,Hundred enjoy anyone artist determine pull during.
TRX100273,2023-11-14,247703.79,Revenue,Subscription,Enterprise,South,CUST10104,,Might especially prove order.
TRX100274,2023-10-23,156493.52,Revenue,Service,Retail,West,CUST10046,,Growth use central score firm.
TRX100275,2023-01-06,-25526.44,Expense,Marketing,Enterprise,South,,VEND1054,Approach long itself sound special.
TRX100276,2022-03-12,93751.56,Revenue,Product,Enterprise,West,CUST10123,,College garden protect class west safe.
TRX100277,2023-01-25,219046.98,Revenue,Subscription,Online,South,CUST10312,,Else reduce return should something institution serve.
TRX100278,2023-10-06,148142.59,Revenue,Subscription,Retail,West,CUST10107,,Argue identify box mission wide fire instead.
TRX100279,2023-12-12,-52227.98,Expense,Other,Enterprise,East,,VEND1065,First article plan character.
TRX100280,2022-11-11,-54871.46,Expense,Rent,Retail,West,,VEND1017,Establish into option enjoy.
TRX100281,2022-03-05,137013.92,Revenue,Product,Enterprise,North,CUST10095,,That outside without picture surface relate hand.
TRX100282,2022-01-29,-60579.32,Expense,Marketing,Enterprise,South,,VEND1107,Its among recently employee finally talk camera.
TRX100283,2022-02-24,115211.61,Revenue,Product,Enterprise,South,CUST10356,,Price just finish position staff analysis drive.
TRX100284,2022-06-18,-46969.58,Expense,Rent,Enterprise,South,,VEND1029,Theory wish various.
TRX100285,2022-07-02,188671.0,Revenue,Subscription,Retail,North,CUST10161,,Painting man final federal generation inside.
TRX100286,2023-09-30,206782.17,Revenue,Service,Enterprise,North,CUST10342,,Take entire wide start each cup.
TRX100287,2022-09-22,-26925.97,Expense,Utilities,Online,South,,VEND1080,Together executive indeed.
TRX100288,2023-10-14,171634.47,Revenue,Service,Online,East,CUST10357,,Baby apply thank finish there.
TRX100289,2023-07-11,-53891.06,Expense,Rent,Enterprise,North,,VEND1050,Especially check although personal can enjoy.
TRX100290,2023-12-30,264387.12,Revenue,Subscription,Enterprise,North,CUST10021,,Enough company present paper ten number central.
TRX100291,2022-10-28,-12137.06,Expense,Marketing,Online,North,,VEND1012,Little simply threat laugh heart north everyone.
TRX100292,2023-12-24,201162.37,Revenue,Service,Online,West,CUST10251,,Prove kind hit big.
TRX100293,2023-09-27,46983.73,Revenue,Product,Enterprise,South,CUST10321,,Test least feeling this near though general away.
TRX100294,2022-10-26,177675.85,Revenue,Subscription,Retail,South,CUST10015,,Approach federal return officer million return dark.
TRX100295,2023-02-06,-62199.2,Expense,Utilities,Enterprise,South,,VEND1092,Must low ten as.
TRX100296,2023-05-01,189263.08,Revenue,Subscription,Retail,East,CUST10031,,Leave any leg two country TV.
TRX100297,2022-04-29,-42177.95,Expense,Supplies,Retail,South,,VEND1032,Also direction moment TV popular time south business.
TRX100298,2022-01-01,107450.51,Revenue,Service,Enterprise,East,CUST10081,,Huge population around.
TRX100299,2023-08-06,86381.34,Revenue,Service,Enterprise,West,CUST10187,,Artist site section inside.
TRX100300,2022-01-06,146835.2,Revenue,Product,Online,West,CUST10256,,Federal thus plan modern.
TRX100301,2023-03-24,-16860.52,Expense,Rent,Online,South,,VEND1031,Indicate ok born.
TRX100302,2022-12-12,112755.32,Revenue,Product,Retail,West,CUST10193,,Defense as identify sign.
TRX100303,2023-09-30,224842.24,Revenue,Service,Online,South,CUST10342,,Player great career cell from people.
TRX100304,2022-10-01,-52699.4,Expense,Utilities,Enterprise,North,,VEND1078,Stand believe too.
TRX100305,2022-01-11,139345.7,Revenue,Subscription,Retail,South,CUST10184,,Bank push happy interesting.
TRX100306,2022-01-18,-3804.18,Expense,Payroll,Enterprise,North,,VEND1023,Detail alone woman resource develop should suggest.
TRX100307,2022-01-07,-18502.04,Expense,Supplies,Online,North,,VEND1077,Red building sense enter institution chance other.
TRX100308,2023-09-28,218256.13,Revenue,Service,Retail,West,CUST10147,,Government agency author go beautiful factor.
TRX100309,2022-11-30,-73050.93,Expense,Payroll,Enterprise,West,,VEND1030,Increase few enough everybody teach world wall.
TRX100310,2023-09-02,138798.94,Revenue,Product,Online,South,CUST10007,,Discover action whose theory sometimes quickly.
TRX100311,2023-03-12,205150.4,Revenue,Service,Retail,South,CUST10209,,Second firm letter.
TRX100312,2022-03-14,72123.97,Revenue,Service,Retail,West,CUST10142,,Hour successful size station these.
TRX100313,2023-01-28,162970.69,Revenue,Service,Retail,East,CUST10033,,Six much present successful.
TRX100314,2023-07-12,9871.9,Equity,Equity,Online,South,,,Piece protect ago professional.
TRX100315,2023-10-13,218291.57,Revenue,Service,Online,South,CUST10365,,Out center plan century image debate political main.
TRX100316,2022-12-30,226461.79,Revenue,Service,Retail,West,CUST10239,,Social authority skin environment.
TRX100317,2023-12-20,151367.88,Revenue,Product,Retail,East,CUST10327,,Alone girl early move.
TRX100318,2022-04-11,245321.54,Revenue,Subscription,Enterprise,West,CUST10018,,Maybe or follow option.
TRX100319,2023-05-19,118281.9,Revenue,Subscription,Online,East,CUST10262,,Country four media trouble follow.
TRX100320,2022-03-28,4048.86,Asset,Asset,Enterprise,West,,,Mention series trial option.
TRX100321,2022-10-20,199640.44,Revenue,Subscription,Retail,East,CUST10341,,Official herself return large especially computer should.
TRX100322,2022-07-26,-22768.48,Expense,Other,Enterprise,West,,VEND1022,Soldier interesting hour but.
TRX100323,2023-01-08,-53490.98,Expense,Other,Retail,North,,VEND1113,Understand bank smile within tell fish thus.
TRX100324,2022-08-23,301226.49,Revenue,Subscription,Online,South,CUST10269,,Focus skin lead interview material.
TRX100325,2022-01-20,-38366.62,Expense,Payroll,Retail,West,,VEND1000,Available man painting education may chair night hear.
TRX100326,2022-09-21,-35574.81,Expense,Utilities,Retail,West,,VEND1092,Republican sing eight very election little green.
TRX100327,2023-05-23,91001.27,Revenue,Service,Retail,South,CUST10125,,Man approach role want trade three cover woman.
TRX100328,2022-09-24,-43001.6,Expense,Rent,Enterprise,West,,VEND1086,Effect mission child probably firm.
TRX100329,2022-12-07,-7146.32,Expense,Other,Retail,West,,VEND1080,Major cost reality fall five sense doctor.
TRX100330,2022-08-05,236266.74,Revenue,Product,Online,North,CUST10114,,Pretty check six.
TRX100331,2022-05-08,-46208.2,Expense,Supplies,Retail,North,,VEND1102,Group admit side number candidate information.
TRX100332,2023-10-20,119347.94,Revenue,Service,Retail,South,CUST10011,,Service military Congress west.
TRX100333,2023-11-01,72919.79,Revenue,Service,Retail,North,CUST10088,,Citizen reduce over five mission church.
TRX100334,2023-02-25,-57561.41,Expense,Supplies,Enterprise,North,,VEND1062,World admit at about one population.
TRX100335,2023-01-23,161202.76,Revenue,Subscription,Retail,South,CUST10168,,Past trade they instead system government table admit.
TRX100336,2023-09-10,207305.55,Revenue,Product,Retail,South,CUST10016,,Collection star expert save allow my.
TRX100337,2022-06-24,114653.66,Revenue,Service,Online,East,CUST10306,,Thing difference wear happen brother evidence produce.
TRX100338,2023-01-18,193889.51,Revenue,Service,Retail,West,CUST10331,,Where the seat speak.
TRX100339,2023-11-24,119341.63,Revenue,Subscription,Online,South,CUST10061,,Finally kind every choice scene.
TRX100340,2022-09-12,108931.16,Revenue,Service,Retail,North,CUST10234,,Especially try happy if wear similar truth research.
TRX100341,2023-01-02,233416.73,Revenue,Product,Retail,East,CUST10144,,Right life run answer million increase generation.
TRX100342,2022-03-18,-29619.34,Expense,Rent,Retail,South,,VEND1036,Value history Democrat power.
TRX100343,2023-06-29,-60812.65,Expense,Other,Retail,North,,VEND1085,Outside begin available including artist teach.
TRX100344,2022-08-23,14728.29,Equity,Equity,Enterprise,South,,,Nothing enter apply discuss.
TRX100345,2023-06-20,209660.3,Revenue,Product,Enterprise,East,CUST10044,,Attention black could meet democratic family word.
TRX100346,2022-06-22,23307.46,Liability,Liability,Enterprise,North,,,Instead adult pass yes cover thank.
TRX100347,2022-02-03,-59800.6,Expense,Marketing,Retail,South,,VEND1103,Yourself follow station budget similar last her.
TRX100348,2023-11-19,-45937.52,Expense,Other,Retail,East,,VEND1039,Son forward material kind simple quite.
TRX100349,2023-09-15,202449.96,Revenue,Product,Retail,West,CUST10314,,Indicate since present believe operation field.
TRX100350,2022-09-27,-25782.35,Expense,Utilities,Enterprise,East,,VEND1007,Ready drive should development.
TRX100351,2022-03-14,188644.22,Revenue,Subscription,Online,West,CUST10238,,Reveal he detail light star firm.
TRX100352,2022-05-07,201083.03,Revenue,Service,Retail,North,CUST10223,,Give by dog so.
TRX100353,2022-08-14,133774.72,Revenue,Subscription,Enterprise,South,CUST10181,,Individual want away foreign former study relationship prevent.
TRX100354,2023-07-16,157258.45,Revenue,Product,Online,North,CUST10052,,Son usually mission.
TRX100355,2022-01-28,125386.02,Revenue,Subscription,Retail,East,CUST10286,,Six pick teacher keep machine throughout we.
TRX100356,2022-06-29,56870.13,Revenue,Product,Online,East,CUST10235,,Local produce company lead outside new enough.
TRX100357,2022-11-21,157156.67,Revenue,Service,Online,West,CUST10174,,Provide response spring specific.
TRX100358,2023-06-01,-33587.8,Expense,Payroll,Online,North,,VEND1109,Receive quality hundred either.
TRX100359,2023-12-29,190387.89,Revenue,Product,Enterprise,South,CUST10190,,Never them rule artist term.
TRX100360,2022-10-09,20147.85,Liability,Liability,Online,West,,,Something medical perform will between establish development.
TRX100361,2022-04-30,215041.68,Revenue,Service,Retail,East,CUST10203,,Hold next standard student available activity to prepare.
TRX100362,2022-11-24,-46499.18,Expense,Supplies,Enterprise,North,,VEND1100,Poor woman serve course.
TRX100363,2022-08-17,183633.25,Revenue,Product,Online,East,CUST10213,,Quite country audience cell thing particularly everything.
TRX100364,2023-12-09,120041.37,Revenue,Product,Enterprise,East,CUST10344,,Sell person capital actually thousand.
TRX100365,2023-01-19,85339.67,Revenue,Product,Online,South,CUST10153,,Between gas less employee course institution.
TRX100366,2022-04-03,61982.51,Revenue,Service,Online,South,CUST10052,,Oil small heart stage nice.
TRX100367,2022-01-09,24250.16,Equity,Equity,Enterprise,East,,,Sound commercial hotel ground television travel.
TRX100368,2023-02-21,111459.44,Revenue,Subscription,Enterprise,North,CUST10115,,Particularly stage now ahead.
TRX100369,2023-01-20,188936.19,Revenue,Service,Retail,South,CUST10093,,Face candidate prove position.
TRX100370,2023-05-10,-24726.81,Expense,Other,Retail,North,,VEND1046,Develop herself opportunity keep.
TRX100371,2022-07-29,-53775.27,Expense,Supplies,Online,South,,VEND1065,Office interview suddenly study night.
TRX100372,2022-06-15,241772.8,Revenue,Product,Enterprise,West,CUST10042,,School listen detail herself seven reality.
TRX100373,2022-06-08,228962.86,Revenue,Service,Online,East,CUST10354,,Set system account particularly unit heavy.
TRX100374,2023-08-07,218907.56,Revenue,Product,Retail,South,CUST10334,,Especially dark energy indicate off.
TRX100375,2023-02-08,120449.86,Revenue,Subscription,Retail,West,CUST10146,,Third still energy forward.
TRX100376,2023-05-19,-40491.7,Expense,Rent,Enterprise,East,,VEND1055,National American nothing against.
TRX100377,2023-01-14,123434.8,Revenue,Subscription,Retail,West,CUST10275,,Culture cover structure.
TRX100378,2022-10-10,201236.49,Revenue,Service,Enterprise,South,CUST10118,,None wind easy sort who.
TRX100379,2023-08-21,199134.12,Revenue,Product,Retail,South,CUST10344,,Loss give play animal most offer.
TRX100380,2023-02-14,130343.22,Revenue,Product,Online,East,CUST10067,,Fire thought whole tell former song find morning.
TRX100381,2022-04-27,196741.09,Revenue,Subscription,Online,West,CUST10192,,Doctor key film his involve.
TRX100382,2023-04-27,-31661.61,Expense,Supplies,Enterprise,North,,VEND1100,Prevent care time.
TRX100383,2023-05-04,246717.42,Revenue,Service,Online,East,CUST10105,,Trip full central network.
TRX100384,2022-07-14,153918.3,Revenue,Subscription,Online,West,CUST10110,,Partner forget civil speak according.
TRX100385,2022-06-15,140489.9,Revenue,Service,Enterprise,East,CUST10197,,White relationship vote space population risk game rise.
TRX100386,2023-01-25,147189.33,Revenue,Service,Enterprise,North,CUST10102,,Economic middle life society field exactly scene situation.
TRX100387,2022-08-31,161963.34,Revenue,Service,Online,East,CUST10337,,Skin body read nature.
TRX100388,2023-06-20,-82568.09,Expense,Other,Retail,West,,VEND1041,Live cell sport attorney organization fast by.
TRX100389,2022-04-02,-47310.14,Expense,Utilities,Retail,South,,VEND1004,Tough face present into.
TRX100390,2022-08-23,153682.46,Revenue,Service,Online,North,CUST10164,,But let ball scene.
TRX100391,2022-11-13,-36777.08,Expense,Rent,Online,East,,VEND1019,Less another through.
TRX100392,2023-02-26,-88873.44,Expense,Supplies,Enterprise,West,,VEND1062,Activity market order.
TRX100393,2023-01-30,-41193.22,Expense,Supplies,Online,South,,VEND1060,Base street alone wrong live.
TRX100394,2022-01-29,18429.78,Asset,Asset,Online,East,,,Human into great choose what least.
TRX100395,2022-05-30,64920.72,Revenue,Subscription,Enterprise,West,CUST10186,,Time few important attention case operation form.
TRX100396,2023-01-07,13813.79,Liability,Liability,Enterprise,West,,,Sister people main he director.
TRX100397,2023-11-14,148742.57,Revenue,Service,Online,West,CUST10104,,His modern some identify shoulder.
TRX100398,2022-01-11,160863.34,Revenue,Service,Retail,South,CUST10246,,Decision sing home indeed.
TRX100399,2023-09-04,224236.76,Revenue,Service,Online,East,CUST10166,,Recognize interest protect step.
TRX100400,2022-02-08,98502.1,Revenue,Service,Retail,South,CUST10355,,International indicate kid break.
TRX100401,2022-05-25,-79985.56,Expense,Other,Enterprise,North,,VEND1017,Life day available total collection girl including.
TRX100402,2022-10-07,184753.17,Revenue,Product,Enterprise,East,CUST10322,,Specific civil happy five.
TRX100403,2022-08-02,186975.1,Revenue,Subscription,Retail,East,CUST10175,,Adult eight role gun.
TRX100404,2023-10-20,250882.26,Revenue,Product,Enterprise,East,CUST10312,,Start movement camera window like.
TRX100405,2022-04-16,-55551.76,Expense,Payroll,Enterprise,West,,VEND1106,Support significant discuss.
TRX100406,2022-11-18,-51077.57,Expense,Payroll,Retail,West,,VEND1055,Series individual Congress soldier protect teacher.
